cell_name	type	Tumor
MGH45_P4_A04	microglia/macrophage	45
MGH45_P4_F01	microglia/macrophage	45
MGH45_P4_F03	microglia/macrophage	45
MGH45_P4_G09	microglia/macrophage	45
MGH45_P7_H09	microglia/macrophage	45
MGH45_P6_E04	microglia/macrophage	45
MGH45_P8_E04	microglia/macrophage	45
MGH45_P4_G01	microglia/macrophage	45
MGH45_P1_B08	microglia/macrophage	45
MGH45_P6_G09	microglia/macrophage	45
MGH45_P4_F02	microglia/macrophage	45
MGH45_P1_H02	microglia/macrophage	45
MGH45_P7_D08	microglia/macrophage	45
MGH45_P4_H04	microglia/macrophage	45
MGH45_P6_C04	microglia/macrophage	45
MGH45_P7_E08	microglia/macrophage	45
MGH45_P4_B04	microglia/macrophage	45
MGH45_P4_G02	microglia/macrophage	45
MGH45_P7_F12	microglia/macrophage	45
MGH45_P8_E09	microglia/macrophage	45
MGH45_P6_E12	microglia/macrophage	45
MGH45_P8_G04	microglia/macrophage	45
MGH42_P7_A01	microglia/macrophage	42
MGH42_P6_E07	microglia/macrophage	42
MGH45_P7_G03	microglia/macrophage	45
MGH43_P8_E12	microglia/macrophage	43
MGH45_P5_E12	microglia/macrophage	45
MGH42_P7_A04	microglia/macrophage	42
MGH42_P3_C02	microglia/macrophage	42
MGH42_P8_G08	microglia/macrophage	42
MGH42_P5_E11	microglia/macrophage	42
MGH42_P3_C03	microglia/macrophage	42
MGH42_P3_C05	microglia/macrophage	42
MGH42_P8_F02	microglia/macrophage	42
MGH42_P6_G03	microglia/macrophage	42
MGH42_P8_F05	microglia/macrophage	42
MGH42_P7_B09	microglia/macrophage	42
MGH42_P8_C04	microglia/macrophage	42
MGH42_P7_H07	microglia/macrophage	42
MGH42_P4_D09	microglia/macrophage	42
MGH42_P4_E03	microglia/macrophage	42
MGH42_P3_G10	microglia/macrophage	42
MGH42_P4_G07	microglia/macrophage	42
MGH42_P3_C12	microglia/macrophage	42
MGH42_P3_D03	microglia/macrophage	42
MGH42_P6_C10	microglia/macrophage	42
MGH42_P3_D11	microglia/macrophage	42
MGH42_P7_E06	microglia/macrophage	42
MGH42_P4_G05	microglia/macrophage	42
MGH42_P7_F11	microglia/macrophage	42
MGH42_P4_B04	microglia/macrophage	42
MGH42_P3_A08	microglia/macrophage	42
MGH42_P7_A11	microglia/macrophage	42
MGH42_P6_H01	microglia/macrophage	42
MGH42_P5_G06	microglia/macrophage	42
MGH42_P6_H04	microglia/macrophage	42
MGH42_P7_D07	microglia/macrophage	42
MGH42_P3_E10	microglia/macrophage	42
MGH42_P7_H11	microglia/macrophage	42
MGH42_P5_D01	microglia/macrophage	42
MGH42_P7_E08	microglia/macrophage	42
MGH42_P7_G05	microglia/macrophage	42
MGH42_P4_A10	microglia/macrophage	42
MGH42_P5_F10	microglia/macrophage	42
MGH42_P6_C04	microglia/macrophage	42
MGH42_P4_F11	microglia/macrophage	42
MGH42_P6_F09	microglia/macrophage	42
MGH42_P4_G04	microglia/macrophage	42
MGH42_P5_A05	microglia/macrophage	42
MGH42_P6_B12	microglia/macrophage	42
MGH42_P5_B06	microglia/macrophage	42
MGH42_P7_H08	microglia/macrophage	42
MGH42_P4_G11	microglia/macrophage	42
MGH42_P7_F04	microglia/macrophage	42
MGH42_P6_G12	microglia/macrophage	42
MGH42_P3_C11	microglia/macrophage	42
MGH42_P4_G09	microglia/macrophage	42
MGH42_P5_B08	microglia/macrophage	42
MGH42_P5_C02	microglia/macrophage	42
MGH42_P6_H06	microglia/macrophage	42
MGH42_P6_E06	microglia/macrophage	42
MGH42_P5_F06	microglia/macrophage	42
MGH42_P7_G07	microglia/macrophage	42
MGH42_P6_F04	microglia/macrophage	42
MGH42_P6_F03	microglia/macrophage	42
MGH42_P4_H10	microglia/macrophage	42
MGH42_P5_C09	microglia/macrophage	42
MGH42_P5_C05	microglia/macrophage	42
MGH42_P5_F08	microglia/macrophage	42
MGH42_P6_C07	microglia/macrophage	42
MGH42_P7_F10	microglia/macrophage	42
MGH42_P5_D02	microglia/macrophage	42
MGH42_P4_A01	microglia/macrophage	42
MGH42_P8_A05	microglia/macrophage	42
MGH42_P5_D04	microglia/macrophage	42
MGH42_P4_C04	microglia/macrophage	42
MGH42_P5_G08	microglia/macrophage	42
MGH42_P7_A12	microglia/macrophage	42
MGH42_P7_C03	microglia/macrophage	42
MGH42_P7_E04	microglia/macrophage	42
MGH42_P3_G04	microglia/macrophage	42
MGH42_P5_A07	microglia/macrophage	42
MGH42_P5_D06	microglia/macrophage	42
MGH42_P6_C03	microglia/macrophage	42
MGH42_P6_D10	microglia/macrophage	42
MGH42_P4_D04	microglia/macrophage	42
MGH42_P4_H08	microglia/macrophage	42
MGH42_P6_A07	microglia/macrophage	42
MGH42_P6_G04	microglia/macrophage	42
MGH42_P7_H02	microglia/macrophage	42
MGH42_P5_D10	microglia/macrophage	42
MGH42_P5_E01	microglia/macrophage	42
MGH42_P6_C12	microglia/macrophage	42
MGH42_P7_C01	microglia/macrophage	42
MGH42_P4_H11	microglia/macrophage	42
MGH42_P6_B02	microglia/macrophage	42
MGH42_P5_H02	microglia/macrophage	42
MGH42_P7_C02	microglia/macrophage	42
MGH42_P4_C06	microglia/macrophage	42
MGH42_P7_H05	microglia/macrophage	42
MGH42_P6_C02	microglia/macrophage	42
MGH42_P5_D12	microglia/macrophage	42
MGH42_P5_H10	microglia/macrophage	42
MGH42_P6_D05	microglia/macrophage	42
MGH42_P4_C12	microglia/macrophage	42
MGH42_P6_H05	microglia/macrophage	42
MGH42_P5_F12	microglia/macrophage	42
MGH42_P5_G07	microglia/macrophage	42
MGH42_P4_H04	microglia/macrophage	42
MGH42_P7_F05	microglia/macrophage	42
MGH42_P5_C08	microglia/macrophage	42
MGH42_P3_F07	microglia/macrophage	42
MGH42_P6_E10	microglia/macrophage	42
MGH42_P4_D12	microglia/macrophage	42
MGH42_P4_E06	microglia/macrophage	42
MGH42_P6_D09	microglia/macrophage	42
MGH42_P4_H05	microglia/macrophage	42
MGH42_P7_H04	microglia/macrophage	42
MGH42_P3_A09	microglia/macrophage	42
MGH42_P8_G12	microglia/macrophage	42
MGH42_P3_A05	microglia/macrophage	42
MGH42_P3_G01	microglia/macrophage	42
MGH45_P6_A12	microglia/macrophage	45
MGH42_P7_A02	microglia/macrophage	42
MGH42_P7_E10	microglia/macrophage	42
MGH42_P4_F05	microglia/macrophage	42
MGH42_P6_H08	microglia/macrophage	42
MGH42_P6_G11	microglia/macrophage	42
MGH42_P5_F05	microglia/macrophage	42
MGH42_P6_A05	microglia/macrophage	42
MGH42_P8_F08	microglia/macrophage	42
MGH42_P8_A11	microglia/macrophage	42
MGH42_P5_B05	microglia/macrophage	42
MGH42_P4_B03	microglia/macrophage	42
MGH42_P4_H12	microglia/macrophage	42
MGH42_P6_E04	microglia/macrophage	42
MGH42_P6_F02	microglia/macrophage	42
MGH42_P6_G02	microglia/macrophage	42
MGH42_P6_G05	microglia/macrophage	42
MGH42_P7_B02	microglia/macrophage	42
MGH42_P8_G10	microglia/macrophage	42
57_P14_B06	microglia/macrophage	57
MGH42_P4_E04	microglia/macrophage	42
MGH42_P7_D06	microglia/macrophage	42
MGH42_P7_F01	microglia/macrophage	42
MGH42_P8_B05	microglia/macrophage	42
MGH42_P8_G01	microglia/macrophage	42
MGH42_P8_D02	microglia/macrophage	42
MGH42_P4_E05	microglia/macrophage	42
MGH42_P8_F10	microglia/macrophage	42
MGH42_P7_D11	microglia/macrophage	42
MGH42_P4_B07	microglia/macrophage	42
MGH42_P7_E07	microglia/macrophage	42
MGH42_P7_D03	microglia/macrophage	42
MGH45_P4_G06	microglia/macrophage	45
MGH43_P6_B09	microglia/macrophage	43
MGH45_P1_C03	microglia/macrophage	45
57_P14_B03	microglia/macrophage	57
MGH45_P4_A03	microglia/macrophage	45
MGH45_P7_D09	microglia/macrophage	45
MGH45_P8_A10	microglia/macrophage	45
MGH45_P1_H10	microglia/macrophage	45
MGH45_P7_H07	microglia/macrophage	45
MGH45_P6_D03	microglia/macrophage	45
MGH45_P1_H06	microglia/macrophage	45
MGH45_P8_B02	microglia/macrophage	45
MGH56_P2_B08	microglia/macrophage	56
MGH42_P4_B06	microglia/macrophage	42
MGH45_P7_G05	microglia/macrophage	45
57_P14_B04	microglia/macrophage	57
MGH64_P15_A09	microglia/macrophage	64
MGH64_P15_D03	microglia/macrophage	64
MGH64_P15_D06	microglia/macrophage	64
MGH56_P2_F05	microglia/macrophage	56
MGH56_P2_G08	microglia/macrophage	56
MGH43_P6_E11	microglia/macrophage	43
57_P14_F06	microglia/macrophage	57
MGH56_P2_D05	microglia/macrophage	56
MGH107pos_P2_H11	microglia/macrophage	107
MGH44_P4_G07	microglia/macrophage	44
MGH107pos_P2_E06	microglia/macrophage	107
MGH107pos_P2_F07	microglia/macrophage	107
MGH44_P4_H03	microglia/macrophage	44
MGH44_P4_H12	microglia/macrophage	44
MGH44_P5_C09	microglia/macrophage	44
MGH64_P15_C02	microglia/macrophage	64
MGH64_P15_F10	microglia/macrophage	64
MGH64_P15_H09	microglia/macrophage	64
MGH43_P3_E09	microglia/macrophage	43
MGH43_P7_A10	microglia/macrophage	43
MGH43_P7_C11	microglia/macrophage	43
MGH45_P5_A09	microglia/macrophage	45
MGH43_P8_B12	microglia/macrophage	43
MGH43_P7_E01	microglia/macrophage	43
MGH61_P20_F07	microglia/macrophage	61
57_P14_G05	microglia/macrophage	57
57_P14_C10	microglia/macrophage	57
MGH44_P4_C08	microglia/macrophage	44
MGH44_P4_G02	microglia/macrophage	44
MGH44_P3_D10	microglia/macrophage	44
MGH44_P5_G10	microglia/macrophage	44
MGH44_P3_E02	microglia/macrophage	44
57_P14_C09	microglia/macrophage	57
MGH61_P20_E02	microglia/macrophage	61
MGH107pos_P2_F10	microglia/macrophage	107
MGH61_P20_D02	microglia/macrophage	61
MGH61_P20_G01	microglia/macrophage	61
MGH61_P20_E11	microglia/macrophage	61
MGH44_P5_G05	microglia/macrophage	44
57_P14_C05	microglia/macrophage	57
MGH64_P15_A05	microglia/macrophage	64
MGH64_P15_D01	microglia/macrophage	64
MGH64-P16-D02	microglia/macrophage	64
MGH43_P8_A07	microglia/macrophage	43
MGH45_P5_A07	microglia/macrophage	45
MGH44_P4_D05	microglia/macrophage	44
MGH44_P4_G09	microglia/macrophage	44
57_P14_G07	microglia/macrophage	57
57_P14_E05	microglia/macrophage	57
57_P14_C12	microglia/macrophage	57
57_P14_F04	microglia/macrophage	57
MGH107pos_P2_F11	microglia/macrophage	107
MGH107pos_P2_D12	microglia/macrophage	107
MGH107pos_P2_E05	microglia/macrophage	107
MGH107pos_P2_G11	microglia/macrophage	107
MGH107pos_P2_D10	microglia/macrophage	107
MGH107pos_P2_H05	microglia/macrophage	107
MGH107pos_P2_G04	microglia/macrophage	107
MGH107pos_P2_D11	microglia/macrophage	107
MGH107pos_P2_B11	microglia/macrophage	107
MGH107pos_P2_A01	microglia/macrophage	107
MGH107pos_P2_B08	microglia/macrophage	107
MGH107pos_P2_A03	microglia/macrophage	107
MGH43_P8_B04	microglia/macrophage	43
MGH45_P5_B04	microglia/macrophage	45
MGH42_P7_E05	microglia/macrophage	42
MGH42_P5_E05	microglia/macrophage	42
57_P14_H05	microglia/macrophage	57
MGH42_P6_E01	microglia/macrophage	42
MGH42_P4_D08	microglia/macrophage	42
MGH42_P8_E08	microglia/macrophage	42
MGH42_P8_H03	microglia/macrophage	42
MGH42_P3_D07	microglia/macrophage	42
MGH42_P5_G03	microglia/macrophage	42
MGH42_P5_A08	microglia/macrophage	42
MGH42_P6_A10	microglia/macrophage	42
MGH42_P5_B02	microglia/macrophage	42
MGH42_P4_D07	microglia/macrophage	42
MGH44_P5_C08	microglia/macrophage	44
MGH42_P8_A10	microglia/macrophage	42
MGH42_P4_B08	microglia/macrophage	42
MGH42_P5_B01	microglia/macrophage	42
MGH42_P6_D06	microglia/macrophage	42
MGH42_P8_H08	microglia/macrophage	42
MGH42_P4_F10	microglia/macrophage	42
MGH42_P7_G02	microglia/macrophage	42
MGH42_P6_E08	microglia/macrophage	42
MGH42_P8_A07	microglia/macrophage	42
MGH42_P8_A12	microglia/macrophage	42
MGH42_P8_A09	microglia/macrophage	42
MGH42_P6_G08	microglia/macrophage	42
MGH43_P3_A08	microglia/macrophage	43
MGH43_P3_F03	microglia/macrophage	43
MGH43_P8_C01	microglia/macrophage	43
MGH45_P5_C01	microglia/macrophage	45
MGH43_P3_C10	microglia/macrophage	43
MGH43_P3_H01	microglia/macrophage	43
MGH43_P3_E05	microglia/macrophage	43
MGH43_P6_F08	microglia/macrophage	43
MGH43_P6_H04	microglia/macrophage	43
MGH43_P6_C01	microglia/macrophage	43
MGH43_P5_A08	microglia/macrophage	43
MGH43_P4_A05	microglia/macrophage	43
MGH43_P6_F12	microglia/macrophage	43
57_P14_A05	microglia/macrophage	57
57_P14_H10	microglia/macrophage	57
MGH43_P8_F07	microglia/macrophage	43
MGH45_P5_F07	microglia/macrophage	45
MGH44_P3_A09	microglia/macrophage	44
MGH44_P3_D09	microglia/macrophage	44
MGH44_P4_B05	microglia/macrophage	44
MGH44_P5_D07	microglia/macrophage	44
MGH56_P2_D01	microglia/macrophage	56
MGH61_P20_B01	microglia/macrophage	61
MGH64_P15_E07	microglia/macrophage	64
MGH61_P20_E03	microglia/macrophage	61
MGH64_P15_B01	microglia/macrophage	64
MGH64_P15_G05	microglia/macrophage	64
MGH64_P15_A03	microglia/macrophage	64
MGH64_P15_F08	microglia/macrophage	64
MGH64_P15_D11	microglia/macrophage	64
MGH64_P15_F01	microglia/macrophage	64
MGH64_P15_H02	microglia/macrophage	64
MGH64_P15_H06	microglia/macrophage	64
57_P14_E07	microglia/macrophage	57
MGH56_P2_C08	microglia/macrophage	56
MGH56_P2_G12	microglia/macrophage	56
MGH56_P2_C10	microglia/macrophage	56
MGH56_P2_H10	microglia/macrophage	56
MGH107pos_P2_H06	microglia/macrophage	107
MGH107pos_P2_C04	microglia/macrophage	107
MGH107pos_P2_B02	microglia/macrophage	107
MGH107pos_P2_A12	microglia/macrophage	107
MGH107pos_P2_H12	microglia/macrophage	107
MGH107pos_P2_G02	microglia/macrophage	107
MGH107pos_P2_C06	microglia/macrophage	107
MGH107pos_P2_A07	microglia/macrophage	107
MGH107pos_P2_E08	microglia/macrophage	107
MGH107pos_P2_B06	microglia/macrophage	107
MGH107pos_P2_E01	microglia/macrophage	107
MGH107pos_P2_E03	microglia/macrophage	107
MGH107pos_P2_C10	microglia/macrophage	107
MGH107pos_P2_B09	microglia/macrophage	107
MGH107pos_P2_D09	microglia/macrophage	107
MGH44_P3_B07	microglia/macrophage	44
MGH64_P15_B07	microglia/macrophage	64
MGH64_P10_E11	microglia/macrophage	64
MGH64_P15_B04	microglia/macrophage	64
MGH64_P15_A02	microglia/macrophage	64
MGH64-P1-A04	microglia/macrophage	64
MGH64_P12_B01	microglia/macrophage	64
MGH64_P15_E06	microglia/macrophage	64
MGH64_P5_D09	microglia/macrophage	64
MGH61_P20_E10	microglia/macrophage	61
MGH64_P15_G06	microglia/macrophage	64
MGH64_P15_H08	microglia/macrophage	64
MGH64-P16-A06	microglia/macrophage	64
MGH64_P15_B09	microglia/macrophage	64
MGH64_P15_G03	microglia/macrophage	64
MGH64_P15_E05	microglia/macrophage	64
MGH64_P15_C01	microglia/macrophage	64
MGH64_P15_H11	microglia/macrophage	64
MGH64_P15_H03	microglia/macrophage	64
MGH44_P3_C06	microglia/macrophage	44
MGH61_P20_A10	microglia/macrophage	61
MGH56_P2_D10	microglia/macrophage	56
MGH56_P2_G10	microglia/macrophage	56
MGH56_P2_F12	microglia/macrophage	56
MGH56_P2_C06	microglia/macrophage	56
MGH56_P2_F09	microglia/macrophage	56
MGH56_P2_F03	microglia/macrophage	56
MGH56_P2_D09	microglia/macrophage	56
MGH56_P2_G01	microglia/macrophage	56
MGH56_P2_F04	microglia/macrophage	56
MGH56_P2_G04	microglia/macrophage	56
MGH56_P2_H05	microglia/macrophage	56
MGH56_P2_G09	microglia/macrophage	56
MGH56_P2_H11	microglia/macrophage	56
MGH64_P15_C12	microglia/macrophage	64
57_P14_A02	microglia/macrophage	57
57_P14_A04	microglia/macrophage	57
57_P14_A06	microglia/macrophage	57
57_P14_F01	microglia/macrophage	57
57_P14_C08	microglia/macrophage	57
57_P14_B12	microglia/macrophage	57
MGH43_P6_H05	microglia/macrophage	43
MGH44_P4_D08	microglia/macrophage	44
MGH44_P5_D03	microglia/macrophage	44
MGH44_P5_A11	microglia/macrophage	44
MGH44_P4_A07	microglia/macrophage	44
MGH44_P4_F03	microglia/macrophage	44
MGH44_P4_E09	microglia/macrophage	44
MGH61_P20_A12	microglia/macrophage	61
MGH61_P20_B10	microglia/macrophage	61
MGH61_P20_D07	microglia/macrophage	61
MGH61_P20_F02	microglia/macrophage	61
MGH61_P20_C07	microglia/macrophage	61
MGH61_P20_E09	microglia/macrophage	61
MGH61_P20_C05	microglia/macrophage	61
MGH61_P20_G05	microglia/macrophage	61
MGH61_P20_F05	microglia/macrophage	61
MGH61_P20_H01	microglia/macrophage	61
MGH61_P20_E05	microglia/macrophage	61
MGH61_P20_G07	microglia/macrophage	61
MGH61_P20_H08	microglia/macrophage	61
MGH61_P20_F09	microglia/macrophage	61
MGH61_P20_D03	microglia/macrophage	61
MGH61_P20_G10	microglia/macrophage	61
MGH56_P2_A03	microglia/macrophage	56
57_P14_G03	microglia/macrophage	57
57_P14_F02	microglia/macrophage	57
MGH43_P3_H04	microglia/macrophage	43
MGH43_P7_H06	microglia/macrophage	43
MGH43_P6_A09	microglia/macrophage	43
MGH43_P6_C04	microglia/macrophage	43
MGH43_P8_D09	microglia/macrophage	43
MGH45_P5_D09	microglia/macrophage	45
MGH43_P4_B03	microglia/macrophage	43
MGH43_P6_B08	microglia/macrophage	43
MGH44_P5_G08	microglia/macrophage	44
MGH43_P6_G08	microglia/macrophage	43
MGH43_P8_E01	microglia/macrophage	43
MGH45_P5_E01	microglia/macrophage	45
MGH43_P8_B09	microglia/macrophage	43
MGH45_P5_B09	microglia/macrophage	45
MGH43_P8_F10	microglia/macrophage	43
MGH45_P5_F10	microglia/macrophage	45
MGH43_P7_D01	microglia/macrophage	43
57_P14_A09	microglia/macrophage	57
MGH43_P7_G05	microglia/macrophage	43
MGH43_P8_C03	microglia/macrophage	43
MGH45_P5_C03	microglia/macrophage	45
MGH42_P7_H10	microglia/macrophage	42
MGH42_P6_D12	microglia/macrophage	42
MGH42_P5_H06	microglia/macrophage	42
MGH42_P6_E11	microglia/macrophage	42
MGH42_P4_A12	microglia/macrophage	42
MGH45_P8_A07	microglia/macrophage	45
MGH42_P3_H07	microglia/macrophage	42
MGH45_P8_C09	microglia/macrophage	45
MGH45_P6_A07	microglia/macrophage	45
MGH45_P6_F03	microglia/macrophage	45
MGH45_P8_C06	microglia/macrophage	45
MGH45_P1_A12	microglia/macrophage	45
MGH42_P8_E03	microglia/macrophage	42
MGH45_P1_D01	microglia/macrophage	45
MGH43_P3_C03	microglia/macrophage	43
MGH43_P6_H10	microglia/macrophage	43
MGH43_P3_C07	microglia/macrophage	43
MGH45_P4_B10	microglia/macrophage	45
MGH56_P2_D02	microglia/macrophage	56
MGH56_P2_G06	microglia/macrophage	56
MGH43_P7_H12	microglia/macrophage	43
MGH45_P4_D11	microglia/macrophage	45
MGH45_P6_C06	microglia/macrophage	45
MGH45_P7_G10	microglia/macrophage	45
MGH45_P6_G06	microglia/macrophage	45
MGH45_P1_B06	microglia/macrophage	45
MGH45_P7_A03	microglia/macrophage	45
MGH45_P1_D11	microglia/macrophage	45
MGH45_P8_G12	microglia/macrophage	45
MGH45_P1_C12	microglia/macrophage	45
MGH45_P7_E12	microglia/macrophage	45
MGH45_P6_G05	microglia/macrophage	45
MGH45_P4_C05	microglia/macrophage	45
MGH45_P7_H01	microglia/macrophage	45
MGH45_P4_E02	microglia/macrophage	45
MGH45_P7_D06	microglia/macrophage	45
MGH45_P8_F03	microglia/macrophage	45
MGH64_P15_C03	microglia/macrophage	64
MGH64_P15_G09	microglia/macrophage	64
MGH45_P4_F05	microglia/macrophage	45
MGH44_P3_C09	microglia/macrophage	44
MGH44_P3_G04	microglia/macrophage	44
MGH107pos_P2_F02	microglia/macrophage	107
MGH107pos_P2_E12	microglia/macrophage	107
MGH107pos_P2_E10	microglia/macrophage	107
MGH107pos_P2_A02	microglia/macrophage	107
MGH107pos_P2_E09	microglia/macrophage	107
MGH107pos_P2_B03	microglia/macrophage	107
MGH107pos_P2_F09	microglia/macrophage	107
MGH107pos_P2_C02	microglia/macrophage	107
MGH107pos_P2_B12	microglia/macrophage	107
MGH107pos_P2_E11	microglia/macrophage	107
MGH107pos_P2_H04	microglia/macrophage	107
MGH56_P2_F02	microglia/macrophage	56
MGH44_P4_B12	microglia/macrophage	44
MGH44_P4_G08	microglia/macrophage	44
MGH64_P15_E09	microglia/macrophage	64
MGH107pos_P2_G03	microglia/macrophage	107
MGH107pos_P2_D01	microglia/macrophage	107
MGH107pos_P2_D06	microglia/macrophage	107
MGH107pos_P2_D07	microglia/macrophage	107
MGH107pos_P2_G07	microglia/macrophage	107
MGH107pos_P2_G09	microglia/macrophage	107
MGH107pos_P2_B07	microglia/macrophage	107
MGH44_P3_E10	microglia/macrophage	44
MGH44_P3_H09	microglia/macrophage	44
MGH44_P4_C11	microglia/macrophage	44
MGH43_P6_A03	microglia/macrophage	43
MGH45_P7_E03	microglia/macrophage	45
MGH45_P8_A12	microglia/macrophage	45
MGH45_P8_D04	microglia/macrophage	45
MGH45_P8_G03	microglia/macrophage	45
MGH45_P1_C05	microglia/macrophage	45
MGH45_P6_G07	microglia/macrophage	45
MGH45_P8_E02	microglia/macrophage	45
MGH44_P3_C10	microglia/macrophage	44
MGH107pos_P2_A04	microglia/macrophage	107
MGH107pos_P2_E02	microglia/macrophage	107
MGH107pos_P2_F05	microglia/macrophage	107
MGH107pos_P2_G05	microglia/macrophage	107
MGH45_P4_C11	microglia/macrophage	45
MGH45_P6_A10	microglia/macrophage	45
MGH42_P7_A03	malignant	42
MGH42_P7_A05	malignant	42
MGH42_P7_A07	malignant	42
MGH42_P7_A09	malignant	42
MGH42_P7_B03	malignant	42
MGH42_P7_B06	malignant	42
MGH42_P7_B07	malignant	42
MGH42_P7_B08	malignant	42
MGH42_P7_B12	malignant	42
MGH42_P7_C05	malignant	42
MGH42_P7_C07	malignant	42
MGH42_P7_C08	malignant	42
MGH42_P7_C09	malignant	42
MGH42_P7_C12	malignant	42
MGH42_P7_D04	malignant	42
MGH42_P7_D05	malignant	42
MGH42_P7_D12	malignant	42
MGH42_P7_E01	malignant	42
MGH42_P7_E02	malignant	42
MGH42_P7_E09	malignant	42
MGH42_P7_E12	malignant	42
MGH42_P7_F03	malignant	42
MGH42_P7_F06	malignant	42
MGH42_P7_F07	malignant	42
MGH42_P7_F08	malignant	42
MGH42_P7_F09	malignant	42
MGH42_P7_F12	malignant	42
MGH42_P7_G03	malignant	42
MGH42_P7_G04	malignant	42
MGH42_P7_G09	malignant	42
MGH42_P7_G10	malignant	42
MGH42_P7_G11	malignant	42
MGH42_P7_H01	malignant	42
MGH42_P7_H03	malignant	42
MGH42_P7_H06	malignant	42
MGH42_P7_H09	malignant	42
MGH42_P8_A01	malignant	42
MGH42_P8_A06	malignant	42
MGH42_P8_A08	malignant	42
MGH42_P8_B02	malignant	42
MGH42_P8_B04	malignant	42
MGH42_P8_B06	malignant	42
MGH42_P8_B10	malignant	42
MGH42_P8_B11	malignant	42
MGH42_P8_B12	malignant	42
MGH42_P8_C02	malignant	42
MGH42_P8_C08	malignant	42
MGH42_P8_C09	malignant	42
MGH42_P8_C10	malignant	42
MGH42_P8_D03	malignant	42
MGH42_P8_D06	malignant	42
MGH42_P8_D09	malignant	42
MGH42_P8_D12	malignant	42
MGH42_P8_E06	malignant	42
MGH42_P8_E10	malignant	42
MGH42_P8_E11	malignant	42
MGH42_P8_E12	malignant	42
MGH42_P8_F01	malignant	42
MGH42_P8_F11	malignant	42
MGH42_P8_G02	malignant	42
